sentence_id,direction,source,target,rule_chain,token_changes,num_rules,events,success
394,H2C,"India name 13-man squad for Sydney Test, Ishant Sharma out injured","India name 13 - man squad for Sydney Test , Ishant Sharma out injured.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
395,H2C,Hawai jahaz Bachpan me banaye nahi? Speaker to Congress MPs,Hawai jahaz Bachpan me banaye nahi ? Speaker to Congress MPs.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
396,H2C,Arun Jaitley quotes James Bond movie against Gandhi family in LS,Arun Jaitley quotes James Bond movie against Gandhi family in LS.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
397,H2C,Congress MPs hurl paper-planes at Jaitley amid Rafale debate in LS,Congress MPs hurl paper - planes at Jaitley amid Rafale debate in LS.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
398,H2C,"Pakistan misplaced 23 Indian passports, confirms Sushma Swaraj","Pakistan misplaced 23 Indian passports , confirms Sushma Swaraj.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
399,H2C,"Police raids PNB branch on New Year, arrests partying drunk staff","A Police raids PNB branch on New Year , arrests partying drunk staff.",FW-ADD-ARTICLE-A → C-ADD-PERIOD,<ABSENT>⇒A → <ABSENT>⇒.,2,FW-ADD:ABSENT→a|C-ADD:ABSENT→PERIOD,True
400,H2C,Jeff Bezos celebrates New Year by riding horse into US store,Jeff Bezos celebrates New Year by riding horse into US store.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
401,H2C,"Iran to invest â‚11,500 cr in Chennai Petroleum's refinery expansion","Iran to invest â‚11,500 cr in Chennai Petroleum 's refinery expansion.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
402,H2C,I try to be voice for voiceless animals: Randeep Hooda,I try to be voice for voiceless animals : Randeep Hooda.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
403,H2C,Sara may Star in Remo's film post Katrina's exit: Report,Sara may Star in Remo 's film post Katrina 's exit : Report.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
404,H2C,Netflix criticised for pulling comedy show episode in Saudi,Netflix criticised for pulling comedy show episode in Saudi.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
405,H2C,HC sets aside ED order attaching Tech Mahindra's FDs worth â‚1822 cr,HC sets aside ED order attaching Tech Mahindra 's FDs worth â‚1822 cr.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
406,H2C,Ex-Google workers' AI startup to make people 'happy' at work,Ex - Google workers ' AI startup to make people ' happy ' at work.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
407,H2C,Centre planning shutdown of sites over fake news: Reports,A Centre planning shutdown of sites over fake news : Reports.,FW-ADD-ARTICLE-A → C-ADD-PERIOD,<ABSENT>⇒A → <ABSENT>⇒.,2,FW-ADD:ABSENT→a|C-ADD:ABSENT→PERIOD,True
408,H2C,According to a report Ola raises a 14 crore from China Scooter Making firm,According to a report Ola raises a 14 crore from China Scooter Making firm.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
409,H2C,Live up to 'GOAT' nickname in Sydney: Australia PM to Nathan Lyon,Live up to ' GOAT ' nickname in Sydney : Australia PM to Nathan Lyon.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
410,H2C,Parrikar has Rafale files in his bedroom: Audio clip by Congress,Parrikar has Rafale files in his bedroom : Audio clip by Congress.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
411,H2C,Congress desperate to fabricate facts: Parrikar on Rafale audio clip,Congress desperate to fabricate facts : Parrikar on Rafale audio clip.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
412,H2C,"2 women entered Sabarimala Temple today, confirms Kerala CM","2 women entered Sabarimala Temple today , confirms Kerala CM.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
413,H2C,Faced no protest from devotees: Woman who entered Sabarimala,Faced no protest from devotees : Woman who entered Sabarimala.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
414,H2C,SC to hear plea on rescue of miners trapped in Meghalaya,SC to hear plea on rescue of miners trapped in Meghalaya.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
415,H2C,Pakistan claims it shot down 'Indian spy quadcopter',Pakistan claims it shot down ' Indian spy quadcopter '.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
416,H2C,Crore Aadhaar cards issued to people till Nov 2018: Govt,Crore Aadhaar cards issued to people till Nov 2018 : Govt.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
417,H2C,Ex-MLA who allegedly shot at woman during NYE party arrested,An Ex - MLA who allegedly shot at woman during NYE party arrested.,FW-ADD-ARTICLE-AN → C-ADD-PERIOD,<ABSENT>⇒An → <ABSENT>⇒.,2,FW-ADD:ABSENT→an|C-ADD:ABSENT→PERIOD,True
418,H2C,"Speeding car hits girl in Mumbai, victim thrown in air on impact","Speeding car hits girl in Mumbai , victim thrown in air on impact.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
419,H2C,"The High Speed car hits girl in Mumbai, victim thrown in air on impact","The High Speed car hits girl in Mumbai , victim thrown in air on impact.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
420,H2C,China building 'most advanced' naval warships for Pakistan: Report,China building ' most advanced ' naval warships for Pakistan : Report.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
421,H2C,"Cathay Pacific mistakenly sells â‚111.2 lakh tickets for â‚147,000","Cathay Pacific mistakenly sells â‚111.2 lakh tickets for â‚147,000.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
422,H2C,Jet Airways misses loan repayment for the first time ever,Jet Airways misses loan repayment for the first time ever.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
423,H2C,I was just a vessel of change: Tanushree on #MeToo,I was just a vessel of change : Tanushree on # MeToo.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
424,H2C,Google wins US approval for radar-based hand motion sensor,Google wins US approval for radar - based hand motion sensor.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
425,H2C,Waymo self-driving vehicles being vandalised in US: Report,A Waymo self - driving vehicles being vandalised in US : Report.,FW-ADD-ARTICLE-A → C-ADD-PERIOD,<ABSENT>⇒A → <ABSENT>⇒.,2,FW-ADD:ABSENT→a|C-ADD:ABSENT→PERIOD,True
426,H2C,Words of an outgoing PM have no effect: AAP on PM's interview,Words of an outgoing PM have no effect : AAP on PM 's interview.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
427,H2C,Ex-CM demands MP govt reintroduce ritual of 'Vande Mataram',An Ex - CM demands MP govt reintroduce ritual of ' Vande Mataram '.,FW-ADD-ARTICLE-AN → C-ADD-PERIOD,<ABSENT>⇒An → <ABSENT>⇒.,2,FW-ADD:ABSENT→an|C-ADD:ABSENT→PERIOD,True
428,H2C,Hindus can't wait till eternity for verdict: VHP on Ram Mandir,Hindus ca n't wait till eternity for verdict : VHP on Ram Mandir.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
429,H2C,Tamil Nadu moves SC against reopening of Sterlite plant,Tamil Nadu moves SC against reopening of Sterlite plant.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
430,H2C,"Brazil liberated from socialism, says new President at inauguration","Brazil liberated from socialism , says new President at inauguration.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
431,H2C,New President at inauguration said that Brazil is liberated from socialism,New President at inauguration said that Brazil is liberated from socialism.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
432,H2C,Mexico Mayor assassinated less than 2 hrs after taking office,Mexico Mayor assassinated less than 2 hrs after taking office.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
433,H2C,Govt appoints LIC MD Bhargava as the insurer's interim Chairman,Govt appoints LIC MD Bhargava as the insurer 's interim Chairman.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
434,H2C,RBI allows restructuring of small business loans of up to â‚125 cr,RBI allows restructuring of small business loans of up to â‚125 cr.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
435,H2C,Kunal Shah launches CRED to reward creditworthy credit card users,Kunal Shah launches CRED to reward creditworthy credit card users.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
436,H2C,"Warne gave 150 runs, took only Shastri's wicket on Test debut","Warne gave 150 runs , took only Shastri 's wicket on Test debut.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
437,H2C,Hungry anyone? Deepika on dosa named after her in US restaurant,Hungry anyone ? Deepika on dosa named after her in US restaurant.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
438,H2C,"'The Accidental' trailer is missing, please help: Anupam to YouTube","' The Accidental ' trailer is missing , please help : Anupam to YouTube.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
439,H2C,Amy Jackson gets engaged to British businessman George Panayiotou,Amy Jackson gets engaged to British businessman George Panayiotou.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
440,H2C,Kader Khan was not just my ustaad but a father figure: Govinda,Kader Khan was not just my ustaad but a father figure : Govinda.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
441,H2C,Kolkata professor asked me to bathe with him in river: Student,Kolkata professor asked me to bathe with him in river : Student.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
442,H2C,Neighbour stabs couple to death while locals film incident in Delhi,Neighbour stabs couple to death while locals film incident in Delhi.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
443,H2C,"Court grants divorce via WhatsApp as husband in Nagpur, wife in US","A Court grants divorce via WhatsApp as husband in Nagpur , wife in US.",FW-ADD-ARTICLE-A → C-ADD-PERIOD,<ABSENT>⇒A → <ABSENT>⇒.,2,FW-ADD:ABSENT→a|C-ADD:ABSENT→PERIOD,True
444,H2C,2 women who entered Sabarimala ask SC for police protection,2 women who entered Sabarimala ask SC for police protection.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
445,H2C,Menstruating girls allegedly confined in Uttarakhand govt building,Menstruating girls allegedly confined in Uttarakhand govt building.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
446,H2C,Flipkart's Sachin pays â‚1699 cr advance tax for Q1 of FY19 : Report,Flipkart 's Sachin pays â‚1699 cr advance tax for Q1 of FY19 : Report.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
447,H2C,According to reports Flipkart's Sachin pays a 699 cr advance tax for Q1 of FY19,According to reports Flipkart 's Sachin pays a 699 cr advance tax for Q1 of FY19.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
448,H2C,Lakhs participate to form 620-km long Women's Wall in Kerala,Lakhs participate to form 620 - km long Women 's Wall in Kerala.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
449,H2C,Woman PhD scholar found hanging in hostel room at IIT Madras,A Woman PhD scholar found hanging in hostel room at IIT Madras.,FW-ADD-ARTICLE-A → C-ADD-PERIOD,<ABSENT>⇒A → <ABSENT>⇒.,2,FW-ADD:ABSENT→a|C-ADD:ABSENT→PERIOD,True
450,H2C,Sabarimala shut for purification after entry of women below 50,Sabarimala shut for purification after entry of women below 50.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
451,H2C,MP govt puts on hold singing of Vande Mataram at Secretariat,MP govt puts on hold singing of Vande Mataram at Secretariat.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
452,H2C,"Thai man shoots 6 family members, kills himself at New Year party","Thai man shoots 6 family members , kills himself at New Year party.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
453,H2C,Reserve right to use force to stop independence of Taiwan: China,Reserve right to use force to stop independence of Taiwan : China.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
454,H2C,China said that it Reserve right to use force to stop independence of Taiwan,China said that it Reserve right to use force to stop independence of Taiwan.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
455,H2C,PM Modi's stand on Ram temple a positive step: RSS,PM Modi 's stand on Ram temple a positive step : RSS.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
456,H2C,Congress wants to weaken Army with false claims: PM Modi,Congress wants to weaken Army with false claims : PM Modi.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
457,H2C,Bowed down to satisfy PM's ego for sake of Andhra: CM Naidu,Bowed down to satisfy PM 's ego for sake of Andhra : CM Naidu.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
458,H2C,Gathbandhan of thugs should start its countdown: Congress,Gathbandhan of thugs should start its countdown : Congress.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
459,H2C,"My mother died on April 1, no one believed: Kader in old interview","My mother died on April 1 , no one believed : Kader in old interview.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
460,H2C,Qualcomm refused to provide chips for 2018 iPhones: Apple COO,Qualcomm refused to provide chips for 2018 iPhones : Apple COO.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
461,H2C,Kashmiris don't relate to the idea of India: IAS topper Faesal,Kashmiris do n't relate to the idea of India : IAS topper Faesal.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
462,H2C,Gavaskar set to miss presenting Border-Gavaskar Trophy to Kohli,Gavaskar set to miss presenting Border - Gavaskar Trophy to Kohli.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
463,H2C,"Kohli captain, no Australian in Cricket Australia's ODI XI of 2018","Kohli captain , no Australian in Cricket Australia 's ODI XI of 2018.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
464,H2C,Venezuela President calls his Brazilian counterpart 'Hitler',Venezuela President calls his Brazilian counterpart ' Hitler '.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
465,H2C,United Spirits to sell Four Seasons Wines for ₹31.8 crore,United Spirits to sell Four Seasons Wines for ₹ 31.8 crore.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
466,H2C,"India will add 1,000 aircraft in 7-8 years: Aviation Secretary","India will add 1,000 aircraft in 7 - 8 years : Aviation Secretary.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
467,H2C,Need to take care of artistes: Shatrughan on Kader's death,Need to take care of artistes : Shatrughan on Kader 's death.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
468,H2C,"Kohli captain, no Australian in Cricket Australia's ODI XI of 2018","Kohli captain , no Australian in Cricket Australia 's ODI XI of 2018.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
469,H2C,Venezuela President calls his Brazilian counterpart 'Hitler',Venezuela President calls his Brazilian counterpart ' Hitler '.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
470,H2C,United Spirits to sell Four Seasons Wines for ₹31.8 crore,United Spirits to sell Four Seasons Wines for ₹ 31.8 crore.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
471,H2C,"India will add 1,000 aircraft in 7-8 years: Aviation Secretary","India will add 1,000 aircraft in 7 - 8 years : Aviation Secretary.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
472,H2C,Need to take care of artistes: Shatrughan on Kader's death,Need to take care of artistes : Shatrughan on Kader 's death.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
473,H2C,We should show some empathy to Pandya and KL Rahul: VVS Laxman,We should show some empathy to Pandya and KL Rahul : VVS Laxman.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
474,H2C,Rahul's family gave ‘Bharat Ratna’ to themselves: Smriti Irani,Rahul 's family gave ‘ Bharat Ratna ’ to themselves : Smriti Irani.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
475,H2C,"Men file RTI query on development work, get used condoms in reply","A Men file RTI query on development work , get used condoms in reply.",FW-ADD-ARTICLE-A → C-ADD-PERIOD,<ABSENT>⇒A → <ABSENT>⇒.,2,FW-ADD:ABSENT→a|C-ADD:ABSENT→PERIOD,True
476,H2C,general category quota comes into force in Jharkhand,general category quota comes into force in Jharkhand.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
477,H2C,"6 drown after boat capsizes in Narmada river, 36 rescued","6 drown after boat capsizes in Narmada river , 36 rescued.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
478,H2C,Virginity not a treasure to be given as a gift to husband: Kalki,A Virginity not a treasure to be given as a gift to husband : Kalki.,FW-ADD-ARTICLE-A → C-ADD-PERIOD,<ABSENT>⇒A → <ABSENT>⇒.,2,FW-ADD:ABSENT→a|C-ADD:ABSENT→PERIOD,True
479,H2C,Pakistani lawmakers suspended for not disclosing assets,Pakistani lawmakers suspended for not disclosing assets.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
480,H2C,"Huawei Y9 goes on sale today with free earphones worth ₹2,990","Huawei Y9 goes on sale today with free earphones worth ₹ 2,990.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
481,H2C,Body of 1 out of 15 trapped in Meghalaya mine found after 35 days,A Body of 1 out of 15 trapped in Meghalaya mine found after 35 days.,FW-ADD-ARTICLE-A → C-ADD-PERIOD,<ABSENT>⇒A → <ABSENT>⇒.,2,FW-ADD:ABSENT→a|C-ADD:ABSENT→PERIOD,True
482,H2C,1st plant on Moon died as temperature reached -170oC at night,1st plant on Moon died as temperature reached -170oC at night.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
483,H2C,Firm sells reverse stitched jeans that look like they're inside out,A Firm sells reverse stitched jeans that look like they 're inside out.,FW-ADD-ARTICLE-A → C-ADD-PERIOD,<ABSENT>⇒A → <ABSENT>⇒.,2,FW-ADD:ABSENT→a|C-ADD:ABSENT→PERIOD,True
484,H2C,"Was depressed, starved myself: Hazel shares her '10 Year Challenge'","Was depressed , starved myself : Hazel shares her ' 10 Year Challenge '.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
485,H2C,MS Dhoni talks a lot while batting and that helps: Virat Kohli,MS Dhoni talks a lot while batting and that helps : Virat Kohli.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
486,H2C,"Upset to hear Jaitley ji isn't well, 100% with him: Rahul Gandhi","Upset to hear Jaitley ji is n't well , 100 % with him : Rahul Gandhi.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
487,H2C,"BJP President Amit Shah diagnosed with swine flu, admitted to AIIMS","BJP President Amit Shah diagnosed with swine flu , admitted to AIIMS.",C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
488,H2C,Told jawans to come back before sunrise: PM Modi on surgical strike,Told jawans to come back before sunrise : PM Modi on surgical strike.,C-ADD-PERIOD,<ABSENT>⇒.,1,C-ADD:ABSENT→PERIOD,True
489,H2C,PM Modi told to Jawans to come back before sunrise During Surgical Strike,A PM Modi told to Jawans to come back before sunrise During Surgical Strike.,FW-ADD-ARTICLE-A → C-ADD-PERIOD,<ABSENT>⇒A → <ABSENT>⇒.,2,FW-ADD:ABSENT→a|C-ADD:ABSENT→PERIOD,True
