sentence_id,direction,rule_id,rule_type,source_token,target_token,position,confidence
437,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
438,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
439,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
440,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
441,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
442,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
443,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
443,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
444,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
445,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
446,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
447,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
448,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
449,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
449,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
450,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
451,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
452,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
453,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
454,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
455,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
456,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
457,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
458,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
459,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,15,0.95
460,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
461,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
462,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
463,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
464,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
465,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
466,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
467,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
468,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
469,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,9,0.95
470,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
471,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
472,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
473,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
474,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
475,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
475,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
476,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
477,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
478,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
478,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
479,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,7,0.95
480,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
481,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
481,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
482,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
483,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
483,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
484,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,14,0.95
485,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
486,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,16,0.95
487,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
488,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
489,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
489,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,13,0.95
490,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
491,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
492,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,8,0.95
493,H2C,FW-ADD-ARTICLE-A,FW-ADD,<ABSENT>,A,0,0.85
493,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
494,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,17,0.95
495,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
496,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
497,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,12,0.95
498,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,11,0.95
499,H2C,C-ADD-PERIOD,C-ADD,<ABSENT>,.,10,0.95
