newspaper,sentence_id,parse_type,feature_id,feature_name,mnemonic,canonical_value,headline_value,canonical_context,headline_context,deleted_punctuation,position,context,before,after,added_punctuation
Times-of-India,944,both,PUNCT-ADD,Punctuation Addition,PUNCT-ADD,,colon,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud**:** Rtd official loses ,,9.0,ATM fraud**:** Rtd official loses ,ATM fraud,Rtd official loses,colon
Times-of-India,944,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,5,6,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,19,15,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,1.91,1.71,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,944,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.57,2.00,"In an ATM fraud, a retired official lost Rs 65,000.",ATM fraud: Rtd official loses Rs 65K,,,,,,
Times-of-India,945,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj:pass,nsubj,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,root,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux:pass,case,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,obl,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,mark,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obl,advcl,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,mark,compound,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,advcl,amod,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,nmod:poss,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,compound,flat,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,amod,flat,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nmod:poss,case,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,appos,obj,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,flat,case,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,compound,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,obj,nmod,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,23,18,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Ger,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Ger,Fin,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,TED-RTED,Tree Edit Distance (Robust Tree Edit Distance (RTED)),TED-RTED,17,17,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,14,11,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,44,34,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,3.00,2.18,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,945,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.05,2.06,Five NSUI leaders have been sent to jail for blackening the UP chief minister Yogi Adityanath’s posters outside the DVVNL office.,Five NSUI leaders sent to jail for blackening UP chief minister Yogi Adityanath’s posters outside DVVNL office,,,,,,
Times-of-India,946,dependency,FW-DEL,Function Word Deletion,FW-DEL,CCONJ-DEL,ABSENT,"Six people took ill after having food, and Buhari Hotel was ordered shut.","Six taken ill after having food, Buhari Hotel ordered shut",,,,,,
Times-of-India,946,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,"Six people took ill after having food, and Buhari Hotel was ordered shut.","Six taken ill after having food, Buhari Hotel ordered shut",,,,,,
Times-of-India,946,dependency,C-DEL,Content Word Deletion,C-DEL,NOUN-DEL,ABSENT,"Six people took ill after having food, and Buhari Hotel was ordered shut.","Six taken ill after having food, Buhari Hotel ordered shut",,,,,,
Times-of-India,946,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nummod,nsubj:pass,"Six people took ill after having food, and Buhari Hotel was ordered shut.","Six taken ill after having food, Buhari Hotel ordered shut",,,,,,
