newspaper,sentence_id,parse_type,feature_id,feature_name,mnemonic,canonical_value,headline_value,canonical_context,headline_context,added_punctuation,position,context,before,after,deleted_punctuation
Hindustan-Times,862,both,PUNCT-ADD,Punctuation Addition,PUNCT-ADD,,colon,Prakash Raj has said that Prime Minister Modi will be anothe,er MP after 6 months**:** Prakash Raj,colon,41.0,er MP after 6 months**:** Prakash Raj,er MP after 6 months,Prakash Raj,
Hindustan-Times,862,both,PUNCT-SUBST,Punctuation Substitution,PUNCT-SUBST,that,:,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,both,H-STRUCT,Headline Structure,H-STRUCT,,single-line,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,both,H-TYPE,Headline Type,H-TYPE,,non-fragment,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,TREE-DEPTH-DIFF,Tree Depth Difference,TREE-DEPTH-DIFF,12,8,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,CONST-COUNT-DIFF,Constituent Count Difference,CONST-COUNT-DIFF,35,22,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,dependency,DEP-DIST-DIFF,Dependency Distance Difference,DEP-DIST-DIFF,3.41,2.27,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,862,constituency,BRANCH-DIFF,Branching Factor Difference,BRANCH-DIFF,2.00,2.10,Prakash Raj has said that Prime Minister Modi will be another Member of Parliament after six months.,PM Modi will be another MP after 6 months: Prakash Raj,,,,,,
Hindustan-Times,863,dependency,FW-DEL,Function Word Deletion,FW-DEL,SCONJ-DEL,ABSENT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,FW-DEL,Function Word Deletion,FW-DEL,AUX-DEL,ABSENT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,FW-DEL,Function Word Deletion,FW-DEL,ART-DEL,ABSENT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,FW-ADD,Function Word Addition,FW-ADD,ABSENT,AUX-ADD,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,C-DEL,Content Word Deletion,C-DEL,VERB-DEL,ABSENT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,C-DEL,Content Word Deletion,C-DEL,NOUN-DEL,ABSENT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,det,mark,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,advcl,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,flat,case,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,obl,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,root,punct,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,mark,advmod,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,mark,nsubj,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,advmod,aux,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,case,aux,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,advcl,root,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,punct,mark,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,advmod,xcomp,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,nsubj,obj,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,punct,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,DEP-REL-CHG,Dependency Relation Change,DEP-REL-CHG,aux,parataxis,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,dependency,LENGTH-CHG,Sentence Length Change,LENGTH-CHG,20,15,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-POST,CONST-POST,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CONST-MOV,Constituent Movement,CONST-MOV,CONST-FRONT,CONST-FRONT,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Part,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Fin,Inf,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Inf,Fin,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Part,Fin,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,CLAUSE-TYPE-CHG,Clause Type Change,CLAUSE-TYPE-CHG,Inf,Fin,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
Hindustan-Times,863,constituency,TED-SIMPLE,Tree Edit Distance (Simple String-based Distance),TED-SIMP,10,10,"The Shiv Sena has said that if not for Balasaheb, even Hindus would have had to offer namaz.","If not for Balasaheb, even Hindus would've had to offer namaz: Sena",,,,,,
