pair_index,event_type,word/constituent,pos_label,parent_label,grandparent_label,additional_context
851,word_added,",",",",VP,VP,"['asked'], ['for', 'a', 'safety', 'chip', 'in', 'drones'], ['to', 'avoid', 'mishaps'], ['according', 'to', 'a', 'report']"
851,word_added,.,.,S,ROOT,"['The', 'government'], ['has', 'asked', 'for', 'a', 'safety', 'chip', 'in', 'drones', 'to', 'avoid', 'mishaps', ',', 'according', 'to', 'a', 'report']"
851,word_added,government,NN,NP,S,['The']
851,word_added,has,VBZ,VP,S,"['asked', 'for', 'a', 'safety', 'chip', 'in', 'drones', 'to', 'avoid', 'mishaps', ',', 'according', 'to', 'a', 'report']"
851,word_added,report,NN,NP,PP,['a']
851,pos_change,to,headline: TO | canonical: IN,VP,S,"['avoid', 'mishaps']"
851,constituent_added,The government,NP,S,,
851,constituent_added,a safety chip,NP,NP,,
851,constituent_added,in drones,PP,NP,,
851,constituent_added,a safety chip in drones,NP,PP,,
851,constituent_added,for a safety chip in drones,PP,VP,,
851,constituent_added,mishaps,NP,VP,,
851,constituent_added,avoid mishaps,VP,VP,,
851,constituent_added,to avoid mishaps,VP,S,,
851,constituent_added,to avoid mishaps,S,VP,,
851,constituent_added,a report,NP,PP,,
851,constituent_added,to a report,PP,PP,,
851,constituent_added,according to a report,PP,VP,,
851,constituent_added,"asked for a safety chip in drones to avoid mishaps , according to a report",VP,VP,,
851,constituent_added,"has asked for a safety chip in drones to avoid mishaps , according to a report",VP,S,,
851,constituent_added,"The government has asked for a safety chip in drones to avoid mishaps , according to a report .",S,ROOT,,
851,constituent_added,"The government has asked for a safety chip in drones to avoid mishaps , according to a report .",ROOT,,,
851,constituent_removed,Govt,NP,S,,
851,constituent_removed,safety chip,NP,NP,,
851,constituent_removed,drones,NP,PP,,
851,constituent_removed,in drones,PP,NP,,
851,constituent_removed,safety chip in drones,NP,PP,,
851,constituent_removed,for safety chip in drones,PP,VP,,
851,constituent_removed,avoid mishaps,VP,VP,,
851,constituent_removed,to avoid mishaps,VP,S,,
851,constituent_removed,to avoid mishaps,S,VP,,
851,constituent_removed,asks for safety chip in drones to avoid mishaps,VP,S,,
851,constituent_removed,Govt asks for safety chip in drones to avoid mishaps,S,S,,
851,constituent_removed,Report,NP,S,,
851,constituent_removed,Govt asks for safety chip in drones to avoid mishaps : Report,S,ROOT,,
851,constituent_removed,Govt asks for safety chip in drones to avoid mishaps : Report,ROOT,,,
852,word_removed,mn,NN,NP,PP,"['$'], ['400']"
852,word_removed,Report,NN,NP,S,
852,word_removed,:,:,S,ROOT,"['SoftBank', 'to', 'acquire', '40', '%', 'stake', 'in', 'FirstCry', 'for', '$', '400', 'mn'], ['Report']"
852,word_added,a,DT,NP,NP,"['40', '%'], ['stake']"
852,word_added,according,VBG,PP,VP,"['to', 'a', 'report']"
852,word_added,",",",",VP,VP,"['acquire'], ['a', '40', '%', 'stake', 'in', 'FirstCry'], ['for', '$', '400', 'million'], ['according', 'to', 'a', 'report']"
852,word_added,.,.,S,ROOT,"['SoftBank'], ['will', 'acquire', 'a', '40', '%', 'stake', 'in', 'FirstCry', 'for', '$', '400', 'million', ',', 'according', 'to', 'a', 'report']"
852,word_added,report,NN,NP,PP,['a']
852,word_added,will,MD,VP,S,"['acquire', 'a', '40', '%', 'stake', 'in', 'FirstCry', 'for', '$', '400', 'million', ',', 'according', 'to', 'a', 'report']"
852,word_added,million,CD,QP,NP,"['$'], ['400']"
852,pos_change,to,headline: TO | canonical: IN,VP,S,"['acquire', '40', '%', 'stake', 'in', 'FirstCry', 'for', '$', '400', 'mn']"
852,constituent_added,40 %,NML,NP,,
852,constituent_added,a 40 % stake,NP,NP,,
852,constituent_added,FirstCry,NP,PP,,
852,constituent_added,in FirstCry,PP,NP,,
852,constituent_added,a 40 % stake in FirstCry,NP,VP,,
852,constituent_added,$ 400 million,QP,NP,,
852,constituent_added,$ 400 million,NP,PP,,
852,constituent_added,for $ 400 million,PP,VP,,
852,constituent_added,a report,NP,PP,,
852,constituent_added,to a report,PP,PP,,
852,constituent_added,according to a report,PP,VP,,
852,constituent_added,"acquire a 40 % stake in FirstCry for $ 400 million , according to a report",VP,VP,,
852,constituent_added,"will acquire a 40 % stake in FirstCry for $ 400 million , according to a report",VP,S,,
852,constituent_added,"SoftBank will acquire a 40 % stake in FirstCry for $ 400 million , according to a report .",S,ROOT,,
852,constituent_added,"SoftBank will acquire a 40 % stake in FirstCry for $ 400 million , according to a report .",ROOT,,,
852,constituent_removed,40 %,NML,NP,,
852,constituent_removed,40 % stake,NP,NP,,
852,constituent_removed,FirstCry,NP,PP,,
852,constituent_removed,in FirstCry,PP,NP,,
852,constituent_removed,40 % stake in FirstCry,NP,VP,,
852,constituent_removed,$ 400 mn,NP,PP,,
852,constituent_removed,for $ 400 mn,PP,VP,,
852,constituent_removed,acquire 40 % stake in FirstCry for $ 400 mn,VP,VP,,
852,constituent_removed,to acquire 40 % stake in FirstCry for $ 400 mn,VP,S,,
852,constituent_removed,SoftBank to acquire 40 % stake in FirstCry for $ 400 mn,S,S,,
852,constituent_removed,Report,NP,S,,
852,constituent_removed,SoftBank to acquire 40 % stake in FirstCry for $ 400 mn : Report,S,ROOT,,
852,constituent_removed,SoftBank to acquire 40 % stake in FirstCry for $ 400 mn : Report,ROOT,,,
853,word_removed,100,CD,QP,NP,['over']
853,word_added,the,DT,NP,VP,"['chance'], ['to', 'launch', 'satellites']"
853,word_added,.,.,S,ROOT,"['ISRO'], ['will', 'give', 'over', 'one', 'hundred', 'students', 'the', 'chance', 'to', 'launch', 'satellites']"
853,word_added,hundred,CD,QP,NP,"['over'], ['one']"
853,word_added,one,CD,QP,NP,"['over'], ['hundred']"
853,word_added,will,MD,VP,S,"['give', 'over', 'one', 'hundred', 'students', 'the', 'chance', 'to', 'launch', 'satellites']"
853,constituent_added,over one hundred,QP,NP,,
853,constituent_added,over one hundred students,NP,VP,,
853,constituent_added,satellites,NP,VP,,
853,constituent_added,launch satellites,VP,VP,,
853,constituent_added,to launch satellites,VP,S,,
853,constituent_added,to launch satellites,S,NP,,
853,constituent_added,the chance to launch satellites,NP,VP,,
853,constituent_added,give over one hundred students the chance to launch satellites,VP,VP,,
853,constituent_added,will give over one hundred students the chance to launch satellites,VP,S,,
853,constituent_added,ISRO will give over one hundred students the chance to launch satellites .,S,ROOT,,
853,constituent_added,ISRO will give over one hundred students the chance to launch satellites .,ROOT,,,
853,constituent_removed,over 100,QP,NP,,
853,constituent_removed,over 100 students,NP,VP,,
853,constituent_removed,satellites,NP,VP,,
853,constituent_removed,launch satellites,VP,VP,,
853,constituent_removed,to launch satellites,VP,S,,
853,constituent_removed,to launch satellites,S,NP,,
853,constituent_removed,chance to launch satellites,NP,VP,,
853,constituent_removed,give over 100 students chance to launch satellites,VP,VP,,
853,constituent_removed,to give over 100 students chance to launch satellites,VP,S,,
853,constituent_removed,ISRO to give over 100 students chance to launch satellites,S,ROOT,,
853,constituent_removed,ISRO to give over 100 students chance to launch satellites,ROOT,,,
854,word_removed,Govt,NNP,NP,S,
854,word_removed,inducting,VBG,VP,S,"['women'], ['as', 'jawans'], ['in', 'Army', ""'s"", 'Military', 'Police']"
854,word_removed,approves,VBZ,VP,S,"['inducting', 'women', 'as', 'jawans', 'in', 'Army', ""'s"", 'Military', 'Police']"
854,word_added,of,IN,PP,NP,"['women', 'as', 'jawans']"
854,word_added,The,DT,NP,S,['government']
854,word_added,the,DT,NP,NP,['induction']
854,word_added,.,.,S,ROOT,"['The', 'government'], ['has', 'approved', 'the', 'induction', 'of', 'women', 'as', 'jawans', 'in', 'the', 'Army', ""'s"", 'Military', 'Police']"
854,word_added,government,NN,NP,S,['The']
854,word_added,induction,NN,NP,NP,['the']
854,word_added,has,VBZ,VP,S,"['approved', 'the', 'induction', 'of', 'women', 'as', 'jawans', 'in', 'the', 'Army', ""'s"", 'Military', 'Police']"
854,word_added,approved,VBN,VP,VP,"['the', 'induction', 'of', 'women', 'as', 'jawans', 'in', 'the', 'Army', ""'s"", 'Military', 'Police']"
854,pos_change,Military,headline: JJ | canonical: NNP,NP,PP,"['Army', ""'s""], ['Police']"
854,constituent_added,The government,NP,S,,
854,constituent_added,the induction,NP,NP,,
854,constituent_added,women,NP,NP,,
854,constituent_added,jawans,NP,PP,,
854,constituent_added,as jawans,PP,NP,,
854,constituent_added,women as jawans,NP,PP,,
854,constituent_added,of women as jawans,PP,NP,,
854,constituent_added,the Army 's,NP,NP,,
854,constituent_added,the Army 's Military Police,NP,PP,,
854,constituent_added,in the Army 's Military Police,PP,NP,,
854,constituent_added,the induction of women as jawans in the Army 's Military Police,NP,VP,,
854,constituent_added,approved the induction of women as jawans in the Army 's Military Police,VP,VP,,
854,constituent_added,has approved the induction of women as jawans in the Army 's Military Police,VP,S,,
854,constituent_added,The government has approved the induction of women as jawans in the Army 's Military Police .,S,ROOT,,
854,constituent_added,The government has approved the induction of women as jawans in the Army 's Military Police .,ROOT,,,
854,constituent_removed,Govt,NP,S,,
854,constituent_removed,women,NP,VP,,
854,constituent_removed,jawans,NP,PP,,
854,constituent_removed,as jawans,PP,VP,,
854,constituent_removed,Army 's,NP,NP,,
854,constituent_removed,Army 's Military Police,NP,PP,,
854,constituent_removed,in Army 's Military Police,PP,VP,,
854,constituent_removed,inducting women as jawans in Army 's Military Police,VP,S,,
854,constituent_removed,inducting women as jawans in Army 's Military Police,S,VP,,
854,constituent_removed,approves inducting women as jawans in Army 's Military Police,VP,S,,
854,constituent_removed,Govt approves inducting women as jawans in Army 's Military Police,S,ROOT,,
854,constituent_removed,Govt approves inducting women as jawans in Army 's Military Police,ROOT,,,
855,word_removed,',POS,NP,NP,['ODIs']
855,word_removed,40,CD,NP,PP,['minutes']
855,word_added,.,.,S,ROOT,"['AB', 'de', 'Villiers'], ['hit', 'the', 'fastest', 'hundred', 'in', 'ODIs', 'in', 'forty', 'minutes']"
855,word_added,the,DT,NP,VP,"['fastest'], ['hundred']"
855,word_added,forty,CD,NP,PP,['minutes']
855,pos_change,ODIs,headline: NNPS | canonical: NNS,NP,NP,"[""'""]"
855,constituent_added,the fastest hundred,NP,VP,,
855,constituent_added,ODIs,NP,PP,,
855,constituent_added,in ODIs,PP,VP,,
855,constituent_added,forty minutes,NP,PP,,
855,constituent_added,in forty minutes,PP,VP,,
855,constituent_added,hit the fastest hundred in ODIs in forty minutes,VP,S,,
855,constituent_added,AB de Villiers hit the fastest hundred in ODIs in forty minutes .,S,ROOT,,
855,constituent_added,AB de Villiers hit the fastest hundred in ODIs in forty minutes .,ROOT,,,
855,constituent_removed,ODIs ',NP,NP,,
855,constituent_removed,ODIs ' fastest hundred,NP,VP,,
855,constituent_removed,40 minutes,NP,PP,,
855,constituent_removed,in 40 minutes,PP,VP,,
855,constituent_removed,hit ODIs ' fastest hundred in 40 minutes,VP,S,,
855,constituent_removed,AB de Villiers hit ODIs ' fastest hundred in 40 minutes,S,ROOT,,
855,constituent_removed,AB de Villiers hit ODIs ' fastest hundred in 40 minutes,ROOT,,,
856,word_removed,as,IN,SBAR,VP,"['I', 'did', ""n't"", 'want', 'to', 'displace', 'her']"
856,word_removed,Moved,VBD,VP,S,"['into', 'Deepika', ""'s"", 'house'], ['as', 'I', 'did', ""n't"", 'want', 'to', 'displace', 'her']"
856,word_removed,:,:,S,ROOT,"['Moved', 'into', 'Deepika', ""'s"", 'house', 'as', 'I', 'did', ""n't"", 'want', 'to', 'displace', 'her'], ['Ranveer']"
856,word_removed,n't,RB,VP,S,"['did'], ['want', 'to', 'displace', 'her']"
856,word_removed,I,PRP,NP,S,
856,word_added,not,RB,VP,S,"['did'], ['want', 'to', 'displace', 'her']"
856,word_added,because,IN,SBAR,VP,"['he', 'did', 'not', 'want', 'to', 'displace', 'her']"
856,word_added,.,.,S,ROOT,"['Ranveer'], ['moved', 'into', 'Deepika', ""'s"", 'house', 'because', 'he', 'did', 'not', 'want', 'to', 'displace', 'her']"
856,word_added,moved,VBD,VP,S,"['into', 'Deepika', ""'s"", 'house'], ['because', 'he', 'did', 'not', 'want', 'to', 'displace', 'her']"
856,word_added,he,PRP,NP,S,
856,constituent_added,Ranveer,NP,S,,
856,constituent_added,Deepika 's,NP,NP,,
856,constituent_added,Deepika 's house,NP,PP,,
856,constituent_added,into Deepika 's house,PP,VP,,
856,constituent_added,he,NP,S,,
856,constituent_added,her,NP,VP,,
856,constituent_added,displace her,VP,VP,,
856,constituent_added,to displace her,VP,S,,
856,constituent_added,to displace her,S,VP,,
856,constituent_added,want to displace her,VP,VP,,
856,constituent_added,did not want to displace her,VP,S,,
856,constituent_added,he did not want to displace her,S,SBAR,,
856,constituent_added,because he did not want to displace her,SBAR,VP,,
856,constituent_added,moved into Deepika 's house because he did not want to displace her,VP,S,,
856,constituent_removed,Deepika 's,NP,NP,,
856,constituent_removed,Deepika 's house,NP,PP,,
856,constituent_removed,into Deepika 's house,PP,VP,,
856,constituent_removed,I,NP,S,,
856,constituent_removed,her,NP,VP,,
856,constituent_removed,displace her,VP,VP,,
856,constituent_removed,to displace her,VP,S,,
856,constituent_removed,to displace her,S,VP,,
856,constituent_removed,want to displace her,VP,VP,,
856,constituent_removed,did n't want to displace her,VP,S,,
856,constituent_removed,I did n't want to displace her,S,SBAR,,
856,constituent_removed,as I did n't want to displace her,SBAR,VP,,
856,constituent_removed,Moved into Deepika 's house as I did n't want to displace her,VP,S,,
856,constituent_removed,Moved into Deepika 's house as I did n't want to displace her,S,S,,
856,constituent_removed,Ranveer,NP,S,,
857,word_removed,:,:,NP,VP,"['a', 'superstar', 'and', 'an', 'all', '-', 'time', 'great'], ['Justin', 'Langer']"
857,word_added,said,VBN,VP,VP,"['that', 'MS', 'Dhoni', 'is', 'a', 'superstar', 'and', 'an', 'all', '-', 'time', 'great']"
857,word_added,.,.,S,ROOT,"['Justin', 'Langer'], ['has', 'said', 'that', 'MS', 'Dhoni', 'is', 'a', 'superstar', 'and', 'an', 'all', '-', 'time', 'great']"
857,word_added,has,VBZ,VP,S,"['said', 'that', 'MS', 'Dhoni', 'is', 'a', 'superstar', 'and', 'an', 'all', '-', 'time', 'great']"
857,word_added,that,IN,SBAR,VP,"['MS', 'Dhoni', 'is', 'a', 'superstar', 'and', 'an', 'all', '-', 'time', 'great']"
857,constituent_added,MS Dhoni,NP,S,,
857,constituent_added,a superstar,NP,NP,,
857,constituent_added,all - time,NML,NP,,
857,constituent_added,an all - time,NP,NP,,
857,constituent_added,an all - time great,NP,NP,,
857,constituent_added,a superstar and an all - time great,NP,VP,,
857,constituent_added,is a superstar and an all - time great,VP,S,,
857,constituent_added,MS Dhoni is a superstar and an all - time great,S,SBAR,,
857,constituent_added,that MS Dhoni is a superstar and an all - time great,SBAR,VP,,
857,constituent_added,said that MS Dhoni is a superstar and an all - time great,VP,VP,,
857,constituent_added,has said that MS Dhoni is a superstar and an all - time great,VP,S,,
857,constituent_added,Justin Langer has said that MS Dhoni is a superstar and an all - time great .,S,ROOT,,
857,constituent_added,Justin Langer has said that MS Dhoni is a superstar and an all - time great .,ROOT,,,
857,constituent_removed,a superstar,NP,NP,,
857,constituent_removed,all - time,NML,NP,,
857,constituent_removed,an all - time,NP,NP,,
857,constituent_removed,an all - time great,NP,NP,,
857,constituent_removed,a superstar and an all - time great,NP,NP,,
857,constituent_removed,Justin Langer,NP,NP,,
857,constituent_removed,a superstar and an all - time great : Justin Langer,NP,VP,,
857,constituent_removed,is a superstar and an all - time great : Justin Langer,VP,S,,
857,constituent_removed,MS Dhoni is a superstar and an all - time great : Justin Langer,S,ROOT,,
857,constituent_removed,MS Dhoni is a superstar and an all - time great : Justin Langer,ROOT,,,
858,word_added,the,DT,NP,PP,['CBI']
858,word_added,his,PRP$,NP,NP,['removal']
858,word_added,.,.,S,ROOT,"['After', 'his', 'removal', 'from', 'the', 'CBI'], [','], ['Rakesh', 'Asthana'], ['was', 'made', 'aviation', 'security', 'chief']"
858,word_added,was,VBD,VP,S,"['made', 'aviation', 'security', 'chief']"
858,pos_change,made,headline: VBD | canonical: VBN,VP,S,"['aviation', 'security', 'chief']"
858,constituent_added,his removal,NP,NP,,
858,constituent_added,the CBI,NP,PP,,
858,constituent_added,from the CBI,PP,NP,,
858,constituent_added,his removal from the CBI,NP,PP,,
858,constituent_added,After his removal from the CBI,PP,S,,
858,constituent_added,Rakesh Asthana,NP,S,,
858,constituent_added,aviation security,NML,NP,,
858,constituent_added,aviation security chief,NP,S,,
858,constituent_added,aviation security chief,S,VP,,
858,constituent_added,made aviation security chief,VP,VP,,
858,constituent_added,was made aviation security chief,VP,S,,
858,constituent_added,"After his removal from the CBI , Rakesh Asthana was made aviation security chief .",S,ROOT,,
858,constituent_added,"After his removal from the CBI , Rakesh Asthana was made aviation security chief .",ROOT,,,
858,constituent_removed,removal,NP,NP,,
858,constituent_removed,CBI,NP,PP,,
858,constituent_removed,from CBI,PP,NP,,
858,constituent_removed,removal from CBI,NP,PP,,
858,constituent_removed,After removal from CBI,PP,S,,
858,constituent_removed,Rakesh Asthana,NP,S,,
858,constituent_removed,aviation security,NML,NP,,
858,constituent_removed,aviation security chief,NP,VP,,
858,constituent_removed,made aviation security chief,VP,S,,
858,constituent_removed,"After removal from CBI , Rakesh Asthana made aviation security chief",S,ROOT,,
858,constituent_removed,"After removal from CBI , Rakesh Asthana made aviation security chief",ROOT,,,
859,word_removed,no,DT,NP,NP,"['prize'], ['money']"
859,word_removed,criticises,VBZ,VP,S,"['Australia'], ['for', 'no', 'prize', 'money', 'to', 'India'], ['after', 'win']"
859,word_added,giving,VBG,VP,S,"['prize', 'money'], ['to', 'India'], ['after', 'their', 'win']"
859,word_added,their,PRP$,NP,PP,['win']
859,word_added,not,RB,S,PP,"['giving', 'prize', 'money', 'to', 'India', 'after', 'their', 'win']"
859,word_added,.,.,S,ROOT,"['Gavaskar'], ['has', 'criticised', 'Australia', 'for', 'not', 'giving', 'prize', 'money', 'to', 'India', 'after', 'their', 'win']"
859,word_added,has,VBZ,VP,S,"['criticised', 'Australia', 'for', 'not', 'giving', 'prize', 'money', 'to', 'India', 'after', 'their', 'win']"
859,word_added,criticised,VBN,VP,VP,"['Australia'], ['for', 'not', 'giving', 'prize', 'money', 'to', 'India', 'after', 'their', 'win']"
859,constituent_added,Australia,NP,VP,,
859,constituent_added,prize money,NP,VP,,
859,constituent_added,India,NP,PP,,
859,constituent_added,their win,NP,PP,,
859,constituent_added,after their win,PP,VP,,
859,constituent_added,giving prize money to India after their win,VP,S,,
859,constituent_added,not giving prize money to India after their win,S,PP,,
859,constituent_added,for not giving prize money to India after their win,PP,VP,,
859,constituent_added,criticised Australia for not giving prize money to India after their win,VP,VP,,
859,constituent_added,has criticised Australia for not giving prize money to India after their win,VP,S,,
